,0
16231,designer
16232,there’s
16233,honor
16234,agree
16235,look
16236,ages
16237,life
16238,ascending
16239,great
16240,vitality
16241,blood
16242,great
16243,aim
16244,reach
16245,although
16246,live
16247,debased
16248,ages
16249,it’s
16250,still
16251,possible
16252,see
16253,break
16254,babylon
16255,eternal
16256,fire
16257,youth
16258,surge
16259,heights
16260,power
16261,life
16262,break
16263,power
16264,ascend
16265,chaos
16266,joy
16267,destruction
16268,future
16269,already
16270,see
16271,like
16272,faint
16273,image
16274,far
16275,horizon
16276,vast
16277,ocean
16278,violet
16279,eveningi
16280,see
16281,islands
16282,hyperborea
16283,edge
16284,leviathan
16285,able
16286,establish
16287,new
16288,outposts
16289,subdue
16290,great
16291,beast
16292,outside
16293,50
16294,imagine
16295,mitt
16296,romney
16297,differenta
16298,romney
16299,actually
16300,capable
16301,acting
16302,like
16303,looks
16304,worthy
16305,looks
16306,imagine
16307,younger
16308,romney
16309,rouses
16310,nation
16311,new
16312,war
16313,india
16314,power
16315,charisma
16316,speech
16317,alone
16318,leave
16319,ship
16320,head
16321,armies
16322,conquering
16323,india
16324,come
16325,rumors
16326,mitt
16327,ran
16328,black
16329,mass
16330,satanist
16331,dinner
16332,new
16333,york
16334,also
16335,people
16336,awaken
16337,one
16338,day
16339,find
16340,someone
16341,defaced
16342,holocaust
16343,museum
16344,lincoln
16345,memorial
16346,rumors
16347,spread
16348,mitt
16349,friends
16350,preparation
16351,overthrow
16352,government
16353,recalled
16354,command
16355,stand
16356,trial
16357,instead
16358,returning
16359,mitt
16360,runs
16361,russia
16362,becomes
16363,major
16364,advisor
16365,putin
16366,soon
16367,though
16368,finally
16369,leave
16370,great
16371,hurry
16372,discovered
16373,he’s
16374,banging
16375,putin’s
16376,wife
16377,secret
16378,runs
16379,china
16380,miraculously
16381,becomes
16382,major
16383,political
16384,force
16385,advisor
16386,adopting
16387,chinese
16388,customs
16389,language
16390,ease
16391,time
16392,leaves
16393,china
16394,ends
16395,living
16396,afghanistan
16397,tribesmen
16398,one
16399,one
16400,mud
16401,fortresses
16402,finally
16403,found
16404,american
16405,special
16406,forces
16407,goes
16408,fighting
16409,charging
16410,repeatedly
16411,machine
16412,gun
16413,glorious
16414,blackandgold
16415,armor
16416,dunelike
16417,headset
16418,exactly
16419,life
16420,ancient
16421,alcibiades
16422,athens
16423,inconceivable
16424,even
16425,versatile
16426,flashy
16427,man
16428,trump
16429,far
16430,possibility
16431,time
16432,though
16433,least
16434,makes
16435,type
16436,somehow
16437,believable
16438,there’s
16439,nothing
16440,like
16441,almost
16442,era
16443,history
16444,someone
16445,like
16446,talleyrand
16447,famous
16448,switching
16449,monarchy
16450,republic
16451,napoleon
16452,back
16453,somewhat
16454,successful
16455,different
16456,forms
16457,government
16458,that’s
16459,rare
16460,enough
16461,make
16462,famous
16463,within
16464,one
16465,country
16466,alcibiades’
16467,achievement
16468,made
16469,amazing
16470,fact
16471,different
16472,cultures
16473,time
16474,actually
16475,different
16476,ways
16477,life
16478,entirely
16479,alien
16480,one
16481,another
16482,yet
16483,excelled
16484,everywhere
16485,believe
16486,athens
16487,grew
16488,picked
16489,god
16490,erotic
16491,passion
16492,patron
16493,beautiful
16494,youth
16495,admired
16496,pursued
16497,men
16498,women
16499,rejected
16500,advances
16501,pelasgian
16502,pedopervert
16503,socrates
16504,story
16505,plato
16506,inverted
16507,twisted
16508,like
16509,lying
16510,cunt
16511,phoenicianasskisser
16512,alcibiades
16513,excelled
16514,athletics
16515,skrewl
16516,refused
16517,play
16518,flute
16519,made
16520,cheeks
16521,look
16522,puffed
16523,ridiculous
16524,boys
16525,followed
16526,considering
16527,harp
16528,noble
16529,playing
16530,flute
16531,music
16532,something
16533,slaves
16534,cocksuckers
16535,grew
16536,power
16537,shield
16538,eros
16539,thunderbolt
16540,scandalized
16541,older
16542,men
16543,way
16544,showed
16545,disciple
16546,irrepressible
16547,life
16548,force
16549,devotee
16550,young
16551,god
16552,sexual
16553,passion
16554,total
16555,destruction
16556,showed
16557,law
16558,word
16559,man
16560,would
16561,stand
16562,way
16563,beginning
16564,word
16565,beginning
16566,demonic
16567,fire
16568,bursts
16569,men
16570,like
16571,alcibiades
16572,lays
16573,low
16574,cities
16575,men
16576,exposes
16577,nonsense
16578,men
16579,sent
16580,nature
16581,chastise
16582,us
16583,nemesis
16584,great
16585,cleansing
16586,story
16587,told
16588,thucydides
16589,plutarch
16590,though
16591,must
16592,know
16593,latter
16594,famous
16595,liar
16596,think
16597,must
16598,someone
16599,colorful
16600,alcibiades
16601,among
16602,51
16603,mystery
16604,rigor
16605,mortis
16606,revealing
16607,dead
16608,flesh
16609,rigid
16610,study
16611,made
16612,put
16613,dead
16614,rigid
16615,flesh
16616,bath
16617,atp
16618,master
16619,energy
16620,cells
16621,muscles
16622,softened
16623,relaxed
16624,physiologically
16625,energetic
16626,state
16627,relaxed
16628,state
16629,flesh
16630,either
16631,rigid
16632,loose
16633,spent
16634,energetic
16635,biomatter
16636,vibrates
16637,ready
16638,repose
16639,see
16640,glowing
16641,skin
16642,healthy
16643,young
16644,people
16645,relaxed
16646,suppleness
16647,flesh
16648,like
16649,pietro
16650,boselli
16651,i’ve
16652,written
16653,letter
16654,ask
16655,allow
16656,dozens
16657,nubile
16658,women
16659,touch
16660,soft
16661,glowing
16662,full
16663,rubberylike
16664,vibrating
16665,skin
16666,public
16667,modern
16668,world
16669,exhausts
16670,makes
16671,everything
16672,rigid
16673,turns
16674,diffuse
16675,blob
16676,physiologically
16677,promotes
16678,stressors
16679,estrogen
16680,serotonin
16681,hyperventilation
16682,overexcitation
16683,hallmarks
16684,energetic
16685,exhaustion
16686,loss
16687,structure
16688,form
16689,differentiation
16690,follows
16691,intention
16692,follows
16693,also
16694,spiritual
16695,intellectual
16696,rigidity
16697,orientation
16698,ideologue
16699,social
16700,activist
16701,also
16702,intellectual
16703,class
16704,right
16705,left
16706,work
16707,corporate
16708,world
16709,military
16710,they’re
16711,stiff
16712,constrained
16713,short
16714,live
16715,utter
16716,fear
16717,fear
16718,lose
16719,something
16720,little
16721,lose
16722,live
16723,fear
16724,anyway
16725,question
16726,potential
16727,gain
16728,worse
16729,potential
16730,loss
16731,react
16732,desperation
16733,freeze
16734,terror
16735,hyperventilate
16736,politicians
16737,like
16738,quiver
16739,fear
16740,spanking
16741,hand
16742,everyone
16743,already
16744,tired
16745,robotic
16746,platitudes
16747,repeat
16748,timidity
16749,they’re
16750,owned
16751,man
16752,like
16753,trump
16754,seems
16755,care
16756,find
16757,joy
16758,flouting
16759,energy
16760,outrageous
16761,looseninghe
16762,seduces
16763,modern
16764,world
16765,killjoy
16766,short
16767,ancient
16768,greeks
16769,quite
16770,different
16771,different
16772,also
16773,overserious
16774,stuffy
16775,men
16776,english
16777,accents
16778,play
16779,period
16780,dramas
16781,admired
16782,carelessness
16783,freedom
16784,constraint
16785,would
16786,shock
16787,us
16788,upsets
16789,especially
16790,dour
16791,leftist
16792,conservative
16793,roleplayer
16794,hippocleides
16795,athens
16796,said
16797,one
16798,beautiful
16799,youths
16800,herodotus
16801,tells
16802,famous
16803,story
16804,man
16805,admired
16806,world
16807,time
16808,went
16809,dozens
16810,youths
16811,various
16812,greek
16813,cities
16814,try
16815,marry
16816,daughter
16817,important
16818,rich
16819,autocrat
16820,sicily
16821,man
16822,decided
16823,test
16824,suitors
16825,find
16826,would
16827,best
16828,husband
16829,daughter
16830,put
16831,time
16832,treating
16833,lavish
16834,parties
16835,tested
16836,feats
16837,athletics
16838,wit
16839,conversation
16840,abilities
16841,it’s
16842,sign
16843,people’s
16844,greatness
16845,marriages
16846,weren’t
16847,conceived
16848,purely
16849,political
16850,financial
16851,alliances
16852,aristocracy
16853,paid
16854,attention
16855,biological
16856,quality
16857,pairings
16858,nations
16859,freedom
16860,fear
16861,speak
16862,peoples
16863,sense
16864,raise
16865,snouts
16866,ground
16867,look
16868,stars
16869,consider
16870,something
16871,utility
16872,immediate
16873,advantage
16874,marriage
16875,children
16876,way
16877,elite
16878,today
16879,marries
16880,pairs
16881,way
16882,anything
16883,“eugenic”
16884,two
16885,overthehill
16886,spent
16887,people
16888,thirties
16889,marrying
16890,“practical”
16891,reasonsthis
16892,doesn’t
16893,give
16894,rise
16895,strong
16896,children
16897,bodies
16898,middleaged
16899,people
16900,nauseate
16901,assure
16902,bring
16903,nausea
16904,nature
16905,well
16906,case
16907,hippocleides
16908,becoming
16909,favorite
16910,father
16911,great
16912,qualities
16913,illustrious
16914,lineage
16915,looks
16916,charm
16917,conversation
16918,last
16919,party
16920,however
16921,hippocleides
16922,got
16923,drunk
16924,decided
16925,start
16926,dancing
16927,table
16928,started
16929,dance
16930,upside
16931,arms
16932,moving
16933,legs
16934,around
16935,well
16936,know
16937,men
16938,didn’t
16939,wear
16940,ridiculous
16941,constraining
16942,clothmo
16943,clothes
16944,wear
16945,today
16946,pants
16947,father
16948,offended
16949,show
16950,said
16951,“hippocleides
16952,danced
16953,marriage”
16954,answer
16955,“hippocleides
16956,doesn’t
16957,care”
16958,one
16959,phrase
16960,whole
16961,attitude
16962,beautiful
16963,reckless
16964,piratical
16965,aristocracy
16966,colonized
16967,conquered
16968,known
16969,world
16970,it’s
16971,attitude
16972,upsets
16973,moralfags
16974,time
16975,left
16976,right
16977,hippocleides
16978,went
16979,good
16980,time
16981,display
16982,use
16983,powers
16984,excellences
16985,biological
16986,superioritybut
16987,two
16988,things
16989,didn’t
16990,care
16991,gain
16992,loss
16993,wife
16994,didn’t
16995,go
16996,act
16997,like
16998,meek
16999,beaten
17000,male
17001,ready
17002,dance
17003,sclerotic’s
17004,tune
17005,careless
17006,property
17007,others’this
17008,tacitus
17009,says
17010,also
17011,noble
17012,men
17013,among
17014,germanic
17015,tribes
17016,lived
17017,joy
17018,war
17019,battle
17020,great
17021,among
17022,greeks
17023,admired
17024,another
17025,story
17026,shows
17027,thing
17028,also
17029,attitude
17030,diogenes
17031,cynic
17032,alexander
17033,great
17034,came
17035,bathtub
17036,asked
17037,would
17038,want
17039,world
17040,diogenes
17041,told
17042,get
17043,way
17044,stop
17045,blocking
17046,sunhe
17047,trying
17048,catch
17049,rays
17050,compare
17051,one
17052,slavish
17053,intellectuals
17054,philosophers
17055,meager
17056,spirits
17057,would
17058,huff
17059,puff
17060,approach
17061,even
17062,midlevel
17063,constipated
17064,bureaucrathow
17065,distinguished
17066,honor
17067,alexander
17068,said
17069,alexander
17070,would
17071,wish
17072,diogenes
17073,don’t
17074,know
17075,recommend
17076,like
17077,diogenes
17078,hippocleides
17079,it’s
17080,hard
17081,maybe
17082,born
17083,way
17084,tell
17085,it’s
17086,better
17087,thing
17088,aspire
17089,divine
17090,carelessness
17091,comes
17092,embracing
17093,life
17094,force
17095,great
17096,people
17097,loved
17098,anything
17099,truly
17100,great
17101,must
17102,divine
17103,carelessness
17104,didn’t
17105,christians
17106,also
17107,believe
17108,“give
17109,us
17110,daily
17111,bread”implying
17112,enough
17113,shouldn’t
17114,worry
17115,anything
17116,else
17117,even
17118,week
17119,nietzsche
17120,say
17121,good
17122,things
17123,poverty
17124,independence
17125,good
17126,cheer
17127,poor
17128,men
17129,sons
17130,god
17131,need
17132,nothing
17133,52
17134,schopenhauer
17135,explains
17136,carelessness
17137,joyful
17138,frivolity
17139,women
17140,fact
17141,live
17142,genius
17143,species
17144,although
17145,unconscious
17146,full
17147,boundless
17148,aims
17149,reach
17150,far
17151,beyond
17152,individual
17153,petty
17154,anxieties
17155,cares
17156,coming
17157,next
17158,generation
17159,serious
17160,matter
17161,live
17162,species
17163,species
17164,rejuvenates
17165,goes
17166,without
17167,saying
17168,i’m
17169,talking
17170,women
17171,best
17172,case
17173,specimens
17174,botched
17175,botched
17176,though
17177,they’ve
17178,taught
17179,hate
17180,natures
17181,instincts
17182,cases
17183,instincts
17184,warped
17185,butthexxed
17186,something
17187,else
17188,they’ve
17189,wit
17190,recently
17191,put
17192,bernankefied
17193,ass
17194,modern
17195,women
17196,given
17197,great
17198,advantage
17199,become
17200,neurotic
17201,copies
17202,gay
17203,deskworkers
17204,they’ve
17205,abandoned
17206,great
17207,power
17208,endowed
17209,blood
17210,don’t
17211,believe
17212,remember
17213,carrier
17214,pigeon
17215,knows
17216,waysurely
17217,would
17218,lose
17219,way
17220,saw
17221,map
17222,think
17223,comes
17224,blood
17225,best
17226,it’s
17227,hard
17228,hear
17229,call
17230,instinct
17231,today
17232,you’re
17233,taught
17234,distrust
17235,abandoning
17236,instinct
17237,one
17238,discipline
17239,practice
17240,body
17241,man
17242,pass
17243,chasm
17244,tightrope
17245,sure
17246,step
17247,left
17248,talks
17249,much
17250,letting
17251,loose
17252,longer
17253,repressed
17254,understood
17255,really
17256,meant
17257,show
17258,men
17259,really
17260,didn’t
17261,hangups
17262,weren’t
17263,repressed
17264,one
17265,name
17266,clearchus
17267,spartan
17268,general
17269,sent
17270,sparta
17271,city
17272,byzantium
17273,mouth
17274,black
17275,sea
17276,asked
17277,help
17278,came
17279,military
17280,advisor
17281,soon
17282,longer
17283,answered
17284,sparta
17285,used
17286,power
17287,contrived
17288,invite
17289,prominent
17290,men
17291,senators
17292,rich
17293,city
17294,meeting
17295,hung
17296,neck
17297,took
17298,property
17299,took
17300,prize
17301,sovereignty
17302,place
17303,sparta
17304,sent
17305,army
17306,dislodge
17307,put
17308,great
17309,resistance
17310,difficult
17311,battle
17312,defeated
17313,clearchus
17314,managed
17315,escape
17316,city
17317,besieged
17318,night
17319,sneaked
17320,away
17321,ship
17322,treasure
17323,neighboring
17324,city
17325,also
17326,taken
17327,eventually
17328,fled
17329,persia
17330,persia
17331,didn’t
17332,enjoy
17333,riches
17334,power
17335,hand
17336,man
17337,possessed
17338,passion
17339,war
17340,adventure
17341,put
17342,call
17343,many
17344,mercenaries
17345,greek
17346,world
17347,led
17348,army
17349,many
17350,bold
17351,enterprises
17352,wilds
17353,thrace
17354,middle
17355,persian
17356,empire
17357,however
17358,died
17359,treacheryhere
17360,carelessyou
17361,must
17362,careful
17363,know
17364,use
17365,fox
17366,well
17367,lion
17368,tell
17369,another
17370,man
17371,praised
17372,machiavelli
17373,guide
17374,life
17375,kind
17376,life
17377,coach
17378,talks
17379,man
17380,agathocles
17381,ancient
17382,city
17383,syracuse
17384,greek
17385,city
17386,sicily
17387,man
17388,rose
17389,humble
17390,beginnings
17391,ranks
17392,army
17393,great
17394,bravery
17395,battle
17396,astute
17397,mind
17398,planning
17399,stratagems
17400,ambush
17401,eventually
17402,appointed
17403,top
17404,general
17405,city
17406,totally
17407,uninhibited
17408,unencumbered
17409,invited
17410,full
17411,senate
17412,notables
17413,meeting
17414,soldiers
17415,killed
17416,took
17417,prize
17418,power
17419,city
17420,many
17421,struggles
17422,defeated
17423,carthaginians
17424,harassing
17425,greeks
17426,sicily
17427,landing
17428,africa
17429,giving
17430,bloody
17431,nose
17432,ruled
17433,securely
17434,great
17435,glory
17436,tell
17437,stories
17438,show
17439,lives
17440,two
17441,men
17442,similar
17443,knew
17444,really
17445,let
17446,loose
17447,weren’t
17448,held
17449,back
17450,petty
17451,inhibitions
17452,men
17453,really
17454,knew
17455,enjoy
17456,freedom
17457,weren’t
17458,limited
17459,opinions
17460,others
17461,slogan
17462,last
17463,decade
17464,america
17465,yes
17466,slogan
17467,last
17468,decade
17469,america
17470,least
17471,see
17472,reason
17473,shouldn’t
17474,take
17475,idea
17476,conclusionsafter
17477,one
17478,moral
17479,wise
17480,men
17481,rule
17482,country
17483,saw
17484,anything
17485,wrong
17486,slogan
17487,surely
17488,must
17489,want
17490,“internalized”
17491,please
17492,remember
17493,small
17494,people
17495,like
17496,bill
17497,gates
17498,zuckerface
17499,bezos
17500,entirely
17501,dependent
17502,men
17503,can’t
17504,really
17505,wealth
17506,think
17507,canfor
17508,example
17509,could
17510,never
17511,kill
17512,man
17513,take
17514,wife
17515,even
17516,ruler
17517,smallest
17518,african
17519,country
17520,power
17521,true
17522,wealth
17523,happiness
17524,wealth
17525,depends
17526,force
17527,arms
17528,another
17529,you’re
17530,really
17531,mannor
17532,enjoy
17533,greatest
17534,delights
17535,life
17536,clearchus
17537,agathocles
17538,knew
17539,show
17540,one
17541,ways
17542,they’re
17543,really
17544,authentic
17545,men
17546,went
17547,way
17548,yes
17549,53
17550,pirate
17551,fortress
17552,“work
17553,never
17554,pleasure
17555,homekeeping
17556,thrift
17557,feeds
17558,good
17559,children
17560,oared
17561,ships
17562,pleasure
17563,war
17564,wellglinted
17565,spears
17566,arrow”
17567,speaks
17568,odysseus
17569,playing
17570,pirate
17571,motto
17572,life
17573,pirate
17574,understand
17575,pirate
17576,many
17577,times
17578,i’m
17579,asked
17580,bronze
17581,age
17582,it’s
17583,heroic
17584,age
17585,see
17586,iliad
17587,odyssey
17588,yes
17589,don’t
17590,forget
17591,hero
17592,really
17593,means
17594,thucydides
17595,says
17596,men
17597,time
17598,enjoyed
17599,piracy
17600,saw
17601,nothing
17602,wrong
17603,true
17604,pirate
17605,original
17606,form
17607,free
17608,man
17609,ascending
17610,life
17611,pathetic
17612,told
17613,“living
17614,life”
17615,“having
17616,life”these
17617,people
17618,know
17619,nothing
17620,true
17621,life
17622,means
17623,compare
17624,intensity
17625,alcibiades
17626,superpirate
17627,describe
17628,“life”
17629,you’re
17630,encouraged
17631,“have”
17632,today
17633,worthless
17634,vaunting
17635,anxious
17636,creatures
17637,live
17638,pharmaceuticals
17639,cheap
17640,wine
17641,rancid
17642,fartfumes
17643,status
17644,approval
17645,beg
17646,schopenhauer
17647,says
17648,point
17649,past
17650,animals
17651,herbivores
17652,species
17653,decided
17654,take
17655,life
17656,jaws
17657,risk
17658,great
17659,daring
17660,become
17661,beast
17662,prey
17663,living
17664,hunt
17665,predator
17666,always
17667,intelligent
17668,animal
17669,every
17670,decision
17671,become
17672,hunter
17673,pirate
17674,man
17675,people
17676,showing
17677,great
17678,daring
17679,embarking
17680,great
17681,freedom
17682,hero
17683,slave
17684,many
17685,sacrifices
17686,common
17687,man
17688,awed
17689,kind
17690,“sacrifice”
17691,would
17692,never
17693,others
17694,hero
17695,reduced
17696,faithful
17697,dog
17698,wolf
17699,seeks
17700,“sacrifice”
17701,anything
17702,discharge
17703,powers
17704,territory
17705,take
17706,wolves
17707,lions
17708,leopards
17709,among
17710,us
17711,pups
17712,break
17713,false
17714,ideas
17715,vicious
17716,conditioning
17717,lately
17718,drugs
17719,would
17720,lobotomized
17721,da
17722,vinci
17723,alexander
17724,frederick
17725,great
17726,existence
17727,youth
17728,energy
17729,remains
17730,channeled
17731,mindless
17732,work
17733,money
17734,labor
17735,commerce
17736,ways
17737,subject
17738,mere
17739,life
17740,preservation
17741,superior
17742,corrupted
17743,life
17744,work
17745,finance
17746,slowly
17747,move
17748,destruction
17749,long
17750,run
17751,could
17752,say
17753,leisure
17754,source
17755,great
17756,things
17757,preservation
17758,life
17759,tedious
17760,freedom
17761,demands
17762,needed
17763,high
17764,science
17765,art
17766,literature
17767,well
17768,also
17769,beautiful
17770,living
17771,adventures
17772,development
17773,body
17774,heights
17775,beauty
17776,one
17777,reasons
17778,modern
17779,world
17780,great
17781,culture
17782,sons
17783,rich
17784,bad
17785,conscience
17786,working
17787,strive
17788,others
17789,climb
17790,top
17791,normie
17792,jobs
17793,fifty
17794,years
17795,ago
17796,used
17797,list
17798,“sportsman”
17799,main
17800,profession
17801,recent
17802,time
17803,slightly
17804,beauty
17805,art
17806,butbutit
17807,wrong
17808,look
17809,aspect
17810,life
17811,assumes
17812,familiarity
17813,it’s
17814,don’t
17815,“deserve”
17816,higher
17817,culture
17818,although
17819,it’s
17820,well
17821,purpose
17822,thing
17823,completely
17824,alien
17825,us
17826,point
17827,view
17828,real
17829,culture
17830,refinement
17831,we’re
17832,barbaric
17833,obscure
17834,herd
17835,khwarezm
17836,women
17837,scratch
17838,pubes
17839,public
17840,we’re
17841,tame
17842,insipid
17843,mention
17844,leisure
17845,don’t
17846,imagine
17847,mean
17848,mean
17849,it’s
17850,leisure
17851,don’t
17852,need
17853,leisure
17854,higher
17855,life
17856,specifically
17857,leisure
17858,preparation
17859,war
17860,
17861,escape
17862,subjection
17863,time
17864,can’t
17865,really
17866,look
17867,science
17868,art
17869,longer
17870,forgotten
17871,purpose
17872,they’ve
17873,defanged
17874,almost
17875,participation
17876,today
17877,amounts
17878,kind
17879,cargocultism
17880,even
17881,think
17882,true
17883,scientist
17884,artist
17885,among
17886,us
17887,think
17888,maybe
17889,century
17890,since
17891,one
17892,existed
17893,see
17894,cellini
17895,crafted
17896,perseus
17897,frame
17898,mind
17899,foreign
17900,“artist”
17901,diddlers
17902,paglia
17903,says
17904,artist
17905,obsessive
17906,mind
17907,close
17908,stalker
17909,serial
17910,killer
17911,right
17912,look
17913,monomania
17914,newton
17915,character
17916,people
17917,like
17918,balzac
17919,baudelaire
17920,violent
17921,spergs
17922,obsessives
17923,diddlers
17924,diddlers
17925,lack
17926,intensity
17927,faith
17928,they’re
17929,even
17930,nihilists
17931,lack
17932,conviction
17933,nihilism
17934,lack
17935,intensity
17936,they’re
17937,pissed
17938,dry
17939,book
17940,don’t
17941,promote
17942,life
17943,scientist
17944,artist
17945,writer
17946,age
17947,degenerate
17948,hobbies
17949,ways
17950,pass
17951,time
17952,there’s
17953,value
17954,people
17955,promote
17956,things
17957,without
17958,really
17959,reason
17960,make
17961,harmless
17962,advertise
17963,others
17964,media
17965,elsewhere
17966,harmless
17967,past
17968,ages
17969,understood
17970,leisure
17971,different
17972,understand
17973,robots
17974,relieve
17975,mankind
17976,labor
17977,won’t
17978,flowering
17979,intellect
17980,arts
17981,sciences
17982,it’s
17983,enough
17984,free
17985,work
17986,retired
17987,neet’s
17988,like
17989,well
17990,academics
17991,many
17992,others
17993,nothing
17994,that’s
17995,worthwhile
17996,they’ve
17997,reduced
17998,constrained
17999,dependent
18000,state
18001,problem
18002,constrained
18003,dependent
18004,people
18005,don’t
18006,real
18007,thoughts
18008,reason
18009,nations
18010,without
18011,manufacturing
18012,don’t
18013,really
18014,understand
18015,anymore
18016,“innovation”
18017,invention
18018,first
18019,place
18020,science
18021,technology
18022,diddling
18023,cervantes
18024,completed
18025,quixote
18026,jail
18027,spinoza
18028,lensgrinder
18029,diogenes
18030,homeless
18031,many
18032,great
18033,things
18034,done
18035,people
18036,poorer
18037,direr
18038,straits
18039,materially
18040,people
18041,today
18042,yet
18043,one
18044,can’t
18045,deny
18046,life
18047,average
18048,american
18049,overworked
18050,overstressed
18051,slave
18052,rest
18053,would
18054,come
18055,relieving
18056,would
18057,simple
18058,rest
18059,doesn’t
18060,also
18061,come
18062,manliness
18063,sovereignty
18064,substitute
18065,freedom
18066,powernot
18067,even
18068,feeling
18069,freedom
18070,power
18071,substitute
18072,real
18073,thing
18074,pirate
18075,true
18076,warriornot
18077,modern
18078,soldier
18079,subjection
18080,high
18081,brass
18082,eunuchis
18083,free
18084,man
18085,freedom
18086,primal
18087,freedom
18088,bronze
18089,age
18090,must
18091,recapture
18092,anything
18093,else
18094,done
18095,listen
18096,tacitus
18097,says
18098,ancient
18099,germans
18100,preferred
18101,win
18102,battle
18103,things
18104,life
18105,considered
18106,mean
18107,petty
18108,work
18109,land
18110,sweat
18111,toil
18112,rather
18113,get
18114,living
18115,spears
18116,risking
18117,blood
18118,otherwise
18119,spent
18120,much
18121,time
18122,feasts
18123,idleness
18124,noblest
18125,youths
18126,among
18127,tribe
18128,peace
18129,would
18130,go
18131,tribes
18132,seek
18133,wars
18134,lack
18135,adventure
18136,odious
18137,race
18138,risking
18139,blood
18140,win
18141,distinction
18142,also
18143,attitude
18144,medieval
18145,knight
18146,chevalier
18147,rittern
18148,riders
18149,considered
18150,life
18151,serf
18152,community
18153,mean
18154,dirty
18155,worthy
18156,slaves
18157,low
18158,castes
18159,women
18160,always
18161,ready
18162,ride
18163,away
18164,new
18165,things
18166,new
18167,adventures
18168,glory
18169,danger
18170,see
18171,it’s
18172,enough
18173,say
18174,“such
18175,people
18176,freed
18177,caring
18178,necessities
18179,life
18180,leisure”
18181,leisure
18182,specific
18183,type
18184,roman
18185,aristocracy
18186,nietzsche
18187,says
18188,motto
18189,otium
18190,et
18191,bellum
18192,leisure
18193,war
18194,right
18195,ways
18196,life
18197,man
18198,power
18199,freedom
18200,celine’s
18201,journey
18202,end
18203,night
18204,think
18205,says
18206,one
18207,point
18208,landlady
18209,otherwise
18210,modest
18211,woman
18212,aristocratic
18213,contempt
18214,labor
18215,idle
18216,vestige
18217,makes
18218,fun
18219,time
18220,last
18221,flower
18222,aryan
18223,aristocracy
18224,extinguished
18225,nietzsche
18226,says
18227,french
18228,revolution
18229,mass
18230,revolt
18231,racial
18232,slaves
18233,remade
18234,europe
18235,took
18236,downward
18237,path
18238,another
18239,peripheral
18240,aboriginal
18241,revolt
18242,1917
18243,plunged
18244,europe
18245,civil
18246,war
18247,still
18248,hasn’t
18249,recovered
18250,celine’s
18251,book
18252,main
18253,character
18254,restless
18255,seeking
18256,trash
18257,worldhe
18258,looking
18259,hidden
18260,key
18261,true
18262,freedom
18263,expanse
18264,open
18265,space
18266,could
18267,conquer
18268,find
18269,frontier
18270,many
18271,places
18272,path
18273,easy
18274,nations
18275,leisure
18276,slave
18277,state
18278,must
18279,secured
18280,leisure
18281,must
18282,immediately
18283,used
18284,preparation
18285,war
18286,greek
18287,city
18288,man
18289,power
18290,spent
18291,time
18292,hunt
18293,gymnasium
18294,study
18295,military
18296,history
18297,strategy
18298,every
18299,way
18300,making
18301,ready
18302,war
18303,many
18304,think
18305,greek
18306,age
18307,think
18308,spirit
18309,think
18310,kind
18311,solidarity
18312,soldierly
18313,order
18314,quite
18315,different
18316,talk
18317,herethey
18318,think
18319,line
18320,hoplites
18321,discipline
18322,think
18323,age
18324,one
18325,individual
18326,subsumed
18327,city
18328,laws
18329,discipline
18330,ranks
18331,connect
18332,seeming
18333,egalitarianism
18334,practice
18335,democracy
18336,time
18337,way
18338,want
18339,flatter
18340,modern
18341,man
18342,called
18343,make
18344,similar
18345,“sacrifice”
18346,blamed
18347,selfishness
18348,confused
18349,beginning
18350,hoplite
18351,man
18352,fought
18353,heavy
18354,round
18355,shield
18356,tall
18357,spike
18358,heavy
18359,armor
18360,come
18361,“tool”
18362,republic
18363,democracy
18364,way
18365,modern
18366,soldiers
18367,tools
18368,slave
18369,state
18370,want
18371,see
18372,spirit
18373,bronze
18374,age
18375,look
18376,ancient
18377,drinking
18378,song
18379,mess
18380,halls
18381,crete
18382,sparta
18383,“this
18384,wealth
18385,spear
18386,shield
18387,trample
18388,sweet
18389,wine
18390,vine
18391,called
18392,master
18393,serfs
18394,dare
18395,spear
18396,sword
18397,fine
18398,leather
18399,shield
18400,protect
18401,skin
18402,cower
18403,knee
18404,submit
18405,calling
18406,master
18407,great
18408,king”
18409,real
18410,song
18411,popular
18412,drinking
18413,song
18414,among
18415,ruling
18416,men
18417,formed
18418,small
18419,companies
18420,adventurers
18421,early
18422,took
18423,state
18424,away
18425,mounted
18426,aristocracythemselves
18427,equally
18428,piratical
18429,predators
18430,time
18431,took
18432,state
18433,established
18434,rulers
18435,“submitted”
18436,rigors
18437,discipline
18438,strict
18439,training
18440,program
18441,sense
18442,athlete
18443,enters
18444,training
18445,team
18446,specifically
18447,making
18448,strong
18449,ready
18450,task
18451,never
18452,losing
18453,sight
18454,specific
18455,task
18456,see
18457,greek
18458,cities
18459,heights
18460,classical
18461,era
18462,know
18463,culture
18464,ruled
18465,either
18466,aristocracies
18467,cases
18468,democracies
18469,see
18470,cities
18471,men
18472,taken
18473,built
18474,state
18475,purposes
18476,training
18477,battle
18478,supremacy
18479,battle
18480,
18481,haughtiness
18482,lust
18483,physical
18484,power
18485,see
18486,song
18487,never
18488,left
18489,case
18490,democracy
18491,difference
