,0
22378,individuals
22379,around
22380,world
22381,thousands
22382,upon
22383,thousands
22384,regular
22385,people
22386,donated
22387,money
22388,volunteered
22389,labor
22390,american
22391,historian
22392,writer
22393,rebecca
22394,solnit
22395,eloquently
22396,described
22397,disasters
22398,way
22399,bringing
22400,best
22401,us
22402,moments
22403,often
22404,see
22405,moving
22406,displays
22407,mutual
22408,aid
22409,solidarity
22410,sri
22411,lanka
22412,2004
22413,tsunami
22414,despite
22415,decades
22416,interethnic
22417,civil
22418,war
22419,muslims
22420,saved
22421,hindu
22422,neighbors
22423,hindus
22424,saved
22425,buddhist
22426,neighbors
22427,flooded
22428,postkatrina
22429,new
22430,orleans
22431,people
22432,put
22433,lives
22434,great
22435,risk
22436,rescue
22437,care
22438,neighbors
22439,superstorm
22440,sandy
22441,hit
22442,new
22443,york
22444,remarkable
22445,network
22446,volunteers
22447,fanned
22448,across
22449,city
22450,banner
22451,occupy
22452,sandyit
22453,grew
22454,occupy
22455,wall
22456,street
22457,movementto
22458,serve
22459,hundreds
22460,thousands
22461,meals
22462,help
22463,clear
22464,thousand
22465,homes
22466,provide
22467,clothing
22468,blankets
22469,medical
22470,care
22471,thousands
22472,people
22473,need
22474,shock
22475,doctrine
22476,overriding
22477,deeply
22478,human
22479,impulses
22480,help
22481,seeking
22482,instead
22483,capitalize
22484,vulnerability
22485,others
22486,order
22487,maximize
22488,wealth
22489,advantage
22490,select
22491,things
22492,sinister
22493,art
22494,steal
22495,shock
22496,doctrine
22497,logic
22498,entirely
22499,keeping
22500,trump’s
22501,view
22502,world
22503,unabashedly
22504,sees
22505,life
22506,battle
22507,dominance
22508,others
22509,keeps
22510,obsessive
22511,track
22512,winning
22513,muchself
22514,celebrated
22515,negotiations
22516,questions
22517,always
22518,what’s
22519,get
22520,deal
22521,exploit
22522,adversary’s
22523,weakness
22524,particularly
22525,candid
22526,moment
22527,fox
22528,
22529,friends
22530,2011
22531,described
22532,deal
22533,made
22534,former
22535,libyan
22536,leader
22537,muammar
22538,qaddafi
22539,like
22540,“i
22541,rented
22542,piece
22543,land
22544,paid
22545,one
22546,night
22547,land
22548,worth
22549,whole
22550,year
22551,two
22552,years
22553,didn’t
22554,let
22555,use
22556,land
22557,that’s
22558,don’t
22559,want
22560,use
22561,word
22562,screwed
22563,
22564,screwed
22565,that’s
22566,doing”
22567,trump
22568,extracted
22569,predatory
22570,terms
22571,despised
22572,dictators
22573,tears
22574,would
22575,shed
22576,trump’s
22577,attitude
22578,negotiations
22579,think
22580,big
22581,
22582,one
22583,howtobelikeme
22584,manuals
22585,describes
22586,negotiation
22587,philosophy
22588,way
22589,“you
22590,hear
22591,lots
22592,people
22593,say
22594,great
22595,deal
22596,sides
22597,win
22598,bunch
22599,crap
22600,great
22601,deal
22602,winnot
22603,side
22604,crush
22605,opponent
22606,come
22607,away
22608,something
22609,better
22610,yourself”
22611,coldblooded
22612,enthusiasm
22613,exploiting
22614,weakness
22615,others
22616,shaped
22617,trump’s
22618,career
22619,real
22620,estate
22621,developer
22622,trait
22623,shares
22624,many
22625,members
22626,administration
22627,it’s
22628,worrying
22629,tells
22630,us
22631,atmosphere
22632,chaos
22633,team
22634,appears
22635,consciously
22636,cultivating
22637,also
22638,far
22639,alarmingly
22640,might
22641,exploit
22642,larger
22643,crises
22644,yet
22645,come
22646,far
22647,trump’s
22648,unending
22649,atmosphere
22650,crisis
22651,sustained
22652,largely
22653,overthetop
22654,rhetoricdeclaring
22655,cities
22656,“crime
22657,infested”
22658,sites
22659,“carnage”
22660,fact
22661,violentcrime
22662,rate
22663,declining
22664,nationwide
22665,decades
22666,hammering
22667,away
22668,manufactured
22669,narrative
22670,immigrant
22671,crime
22672,wave
22673,generally
22674,insisting
22675,obama
22676,destroyed
22677,country
22678,soon
22679,enough
22680,however
22681,trump
22682,could
22683,well
22684,crises
22685,exploit
22686,distinctly
22687,real
22688,since
22689,crisis
22690,logical
22691,conclusion
22692,policies
22693,every
22694,front
22695,given
22696,it’s
22697,well
22698,worth
22699,taking
22700,close
22701,look
22702,ways
22703,trump
22704,team
22705,exploited
22706,moments
22707,crisis
22708,past
22709,achieve
22710,economic
22711,political
22712,goals
22713,understanding
22714,track
22715,record
22716,make
22717,whatever
22718,happens
22719,next
22720,whole
22721,lot
22722,less
22723,shocking
22724,ultimately
22725,help
22726,us
22727,resist
22728,tired
22729,tactics
22730,career
22731,forged
22732,shock
22733,united
22734,states
22735,neoliberal
22736,revolution
22737,got
22738,head
22739,start
22740,new
22741,york
22742,city
22743,mid1970s
22744,point
22745,city
22746,bold
22747,imperfect
22748,experiment
22749,social
22750,democracy
22751,featuring
22752,generous
22753,public
22754,services
22755,united
22756,states
22757,libraries
22758,mass
22759,transit
22760,hospitals
22761,1975
22762,federal
22763,state
22764,cutbacks
22765,combined
22766,national
22767,recession
22768,pushed
22769,new
22770,york
22771,brink
22772,allout
22773,bankruptcy
22774,crisis
22775,seized
22776,upon
22777,dramatically
22778,remake
22779,city
22780,cover
22781,crisis
22782,came
22783,wave
22784,brutal
22785,austerity
22786,sweetheart
22787,deals
22788,rich
22789,privatizationswith
22790,end
22791,result
22792,turning
22793,city
22794,many
22795,us
22796,love
22797,temple
22798,speculative
22799,finance
22800,luxury
22801,consumption
22802,nonstop
22803,gentrification
22804,know
22805,today
22806,fear
22807,city
22808,
22809,recently
22810,published
22811,book
22812,littleunderstood
22813,chapter
22814,america’s
22815,past
22816,historian
22817,kim
22818,phillipsfein
22819,meticulously
22820,documents
22821,remaking
22822,new
22823,york
22824,city
22825,seventies
22826,prelude
22827,would
22828,become
22829,global
22830,tidal
22831,wave
22832,one
22833,left
22834,world
22835,sharply
22836,divided
22837,one
22838,percent
22839,restand
22840,nowhere
22841,city
22842,donald
22843,trump
22844,calls
22845,home
22846,it’s
22847,also
22848,story
22849,trump
22850,plays
22851,starring
22852,unflattering
22853,role
22854,1975
22855,help
22856,forthcoming
22857,president
22858,gerald
22859,ford
22860,looked
22861,likely
22862,united
22863,states’
22864,largest
22865,storied
22866,city
22867,would
22868,actually
22869,go
22870,bankrupt
22871,new
22872,york
22873,daily
22874,news
22875,ran
22876,banner
22877,headline
22878,said
22879,simply
22880,ford
22881,city
22882,drop
22883,dead
22884,
22885,time
22886,trump
22887,twentynine
22888,years
22889,old
22890,still
22891,working
22892,shadow
22893,wealthy
22894,father
22895,made
22896,fortune
22897,building
22898,distinctly
22899,unflashy
22900,middleclass
22901,homes
22902,new
22903,york’s
22904,outer
22905,boroughsand
22906,notorious
22907,landlord
22908,practicing
22909,systemic
22910,discrimination
22911,african
22912,americans
22913,trump
22914,always
22915,dreamed
22916,making
22917,mark
22918,manhattan
22919,debt
22920,crisis
22921,saw
22922,big
22923,chance
22924,opening
22925,came
22926,1976
22927,famed
22928,commodore
22929,hotel
22930,historic
22931,midtown
22932,landmark
22933,announced
22934,losing
22935,much
22936,money
22937,might
22938,close
22939,city
22940,government
22941,panicked
22942,prospect
22943,iconic
22944,building
22945,sitting
22946,empty
22947,broadcasting
22948,message
22949,urban
22950,decay
22951,depriving
22952,city
22953,tax
22954,revenue
22955,needed
22956,buyer
22957,quick
22958,mood
22959,sufficiently
22960,desperate
22961,one
22962,local
22963,television
22964,broadcast
22965,put
22966,“beggars
22967,can’t
22968,choosers”
22969,enter
22970,trump
22971,proto–disaster
22972,capitalist
22973,partnering
22974,hyatt
22975,corporation
22976,trump
22977,plan
22978,replace
22979,commodore’s
22980,classic
22981,brick
22982,facade
22983,“a
22984,new
22985,skin”
22986,reflective
22987,glass
22988,reopen
22989,grand
22990,hyatt
22991,hotel
22992,brief
22993,window
22994,future
22995,us
22996,president
22997,began
22998,insisting
22999,developments
23000,bear
23001,name
23002,extracted
23003,extraordinary
23004,terms
23005,city
23006,crisis
23007,phillipsfein
23008,explains
23009,trump
23010,would
23011,allowed
23012,purchase
23013,property
23014,railroad
23015,95
23016,million
23017,would
23018,sell
23019,dollar
23020,urban
23021,development
23022,corporationfinally
23023,udc
23024,would
23025,lease
23026,property
23027,back
23028,trump
23029,hyatt
23030,corporation
23031,ninetynine
23032,years
23033,allowing
23034,developers
23035,pay
23036,taxes
23037,far
23038,normal
23039,rate
23040,four
23041,decadesa
23042,windfall
23043,worth
23044,hundreds
23045,millions
23046,dollars
23047,2016
23048,trump’s
23049,tax
23050,break
23051,cost
23052,new
23053,york
23054,city
23055,360
23056,million
23057,uncollected
23058,taxes
23059,yes
23060,that’s
23061,right
23062,95
23063,million
23064,trump
23065,extracted
23066,taxbreak
23067,windfall
23068,property
23069,worth
23070,360
23071,million
23072,counting
23073,city
23074,new
23075,hotel
23076,blightwhat
23077,one
23078,architectural
23079,critic
23080,described
23081,“an
23082,outoftowner’s
23083,vision
23084,city
23085,life”
23086,words
23087,vintage
23088,trump
23089,man
23090,would
23091,go
23092,sell
23093,world
23094,russian
23095,oligarch’s
23096,vision
23097,united
23098,states
23099,filtered
23100,bootleg
23101,vhs
23102,copies
23103,eighties
23104,soap
23105,operas
23106,dynasty
23107,dallas
23108,
23109,phillipsfein’s
23110,words
23111,donald
23112,trump
23113,developers
23114,exploited
23115,city’s
23116,desperation
23117,build
23118,towers
23119,little
23120,interest
23121,rest
23122,new
23123,york
23124,fact
23125,millions
23126,dollars
23127,went
23128,subsidize
23129,building
23130,projects
23131,instead
23132,restoring
23133,public
23134,services
23135,promoting
23136,recovery
23137,poor
23138,working
23139,class
23140,neighborhoods
23141,city
23142,never
23143,registered
23144,moral
23145,concern
23146,striking
23147,story
23148,simply
23149,young
23150,trump
23151,seized
23152,new
23153,york’s
23154,economic
23155,catastrophe
23156,boost
23157,fortune
23158,extracting
23159,predatory
23160,terms
23161,government
23162,crisis
23163,it’s
23164,also
23165,dealit
23166,one
23167,let
23168,trump
23169,emerge
23170,father’s
23171,shadow
23172,decisively
23173,turned
23174,player
23175,right
23176,trump’s
23177,career
23178,forged
23179,shock
23180,shaped
23181,unique
23182,opportunities
23183,profit
23184,presented
23185,moments
23186,crisis
23187,right
23188,breakout
23189,moment
23190,attitude
23191,toward
23192,public
23193,sphere
23194,pillaged
23195,enrich
23196,it’s
23197,attitude
23198,stayed
23199,ever
23200,since
23201,it’s
23202,worth
23203,remembering
23204,september
23205,11
23206,2001
23207,shortly
23208,twin
23209,towers
23210,came
23211,trump
23212,gave
23213,interview
23214,radio
23215,station
23216,could
23217,help
23218,observing
23219,towers
23220,gone
23221,tallest
23222,building
23223,downtown
23224,manhattan
23225,dead
23226,bodies
23227,street
23228,lower
23229,manhattan
23230,looked
23231,like
23232,war
23233,zone
23234,yet
23235,little
23236,encouragement
23237,radio
23238,hosts
23239,trump
23240,thinking
23241,brand
23242,advantage
23243,asked
23244,phillipsfein
23245,lessons
23246,drew
23247,studying
23248,trump’s
23249,actions
23250,new
23251,york’s
23252,debt
23253,crisis
23254,reply
23255,fear
23256,said
23257,“this
23258,deep
23259,level
23260,fear
23261,bankruptcy
23262,fear
23263,future
23264,it’s
23265,kind
23266,fear
23267,really
23268,makes
23269,possible
23270,cutbacks
23271,time
23272,also
23273,sense
23274,city
23275,needs
23276,savior
23277,first
23278,place”
23279,since
23280,2016
23281,election
23282,thinking
23283,lot
23284,“the
23285,way
23286,fear
23287,make
23288,things
23289,seem
23290,politically
23291,impossible
23292,suddenly
23293,feel
23294,though
23295,they’re
23296,alternative
23297,think
23298,one
23299,things
23300,need
23301,fight
23302,moment
23303,find
23304,ways
23305,resist
23306,sense
23307,overwhelming
23308,fear
23309,chaos
23310,find
23311,forms
23312,solidarity
23313,counter
23314,it”
23315,it’s
23316,good
23317,advice
23318,especially
23319,since
23320,trump
23321,assembled
23322,around
23323,allstar
23324,cast
23325,crisis
23326,opportunists
23327,meet
23328,disaster
23329,capitalism
23330,cabinet
23331,senior
23332,members
23333,trump’s
23334,team
23335,heart
23336,egregious
23337,examples
23338,shock
23339,doctrine
23340,recent
23341,memory
23342,follows
23343,brief
23344,overview
23345,exploits
23346,nature
23347,many
23348,goldman
23349,sachs
23350,executives
23351,trump
23352,appointed
23353,means
23354,exhaustive
23355,profiting
23356,climate
23357,change
23358,war
23359,rex
23360,tillerson
23361,us
23362,secretary
23363,state
23364,built
23365,career
23366,large
23367,part
23368,around
23369,taking
23370,advantage
23371,profitability
23372,war
23373,instability
23374,exxonmobil
23375,profited
23376,oil
23377,major
23378,increase
23379,price
23380,oil
23381,result
23382,2003
23383,invasion
23384,iraq
23385,also
23386,directly
23387,exploited
23388,iraq
23389,war
23390,defy
23391,state
23392,department
23393,advice
23394,make
23395,exploration
23396,deal
23397,iraqi
23398,kurdistan
23399,move
23400,sidelined
23401,iraq’s
23402,central
23403,government
23404,could
23405,well
23406,sparked
23407,full
23408,blown
23409,civil
23410,war
23411,certainly
23412,contribute
23413,internal
23414,conflict
23415,ceo
23416,exxonmobil
23417,tillerson
23418,profited
23419,disaster
23420,ways
23421,well
23422,already
23423,seen
23424,executive
23425,fossil
23426,fuel
23427,giant
23428,spent
23429,career
23430,working
23431,company
23432,despite
23433,scientists’
23434,research
23435,reality
23436,humancaused
23437,climate
23438,change
23439,decided
23440,fund
23441,spread
23442,misinformation
23443,junk
23444,climate
23445,science
23446,according
23447,la
23448,times
23449,investigation
23450,exxonmobil
23451,two
23452,companies
23453,merged
23454,worked
23455,diligently
23456,figure
23457,profit
23458,protect
23459,crisis
23460,casting
23461,doubt
23462,exploring
23463,drilling
23464,arctic
23465,melting
23466,thanks
23467,climate
23468,change
23469,redesigning
23470,natural
23471,gas
23472,pipeline
23473,north
23474,sea
23475,accommodate
23476,rising
23477,sea
23478,levels
23479,supercharged
23480,storms
23481,new
23482,rig
23483,coast
23484,nova
23485,scotia
23486,public
23487,event
23488,2012
23489,tillerson
23490,acknowledged
23491,climate
23492,change
23493,happeningbut
23494,said
23495,next
23496,revealing
23497,“as
23498,species”
23499,humans
23500,always
23501,adapted
23502,“so
23503,adapt
23504,changes
23505,weather
23506,patterns
23507,move
23508,crop
23509,production
23510,areas
23511,around
23512,we’ll
23513,adapt
23514,that”
23515,he’s
23516,quite
23517,right
23518,humans
23519,adapt
23520,land
23521,ceases
23522,produce
23523,food
23524,way
23525,humans
23526,adapt
23527,moving
23528,leave
23529,homes
23530,look
23531,places
23532,live
23533,feed
23534,families
23535,tillerson
23536,well
23537,knows
23538,live
23539,time
23540,countries
23541,gladly
23542,open
23543,borders
23544,hungry
23545,desperate
23546,people
23547,fact
23548,works
23549,president
23550,painted
23551,refugees
23552,syriaa
23553,country
23554,drought
23555,accelerant
23556,tensions
23557,led
23558,civil
23559,waras
23560,trojan
23561,horses
23562,terrorism
23563,president
23564,introduced
23565,travel
23566,ban
23567,blocked
23568,courts
23569,would
23570,barred
23571,syrian
23572,migrants
23573,entering
23574,united
23575,states
23576,president
23577,said
23578,syrian
23579,children
23580,seeking
23581,asylum
23582,“i
23583,look
23584,faces
23585,say
23586,‘you
23587,can’t
23588,come’
23589,”
23590,president
23591,budged
23592,position
23593,even
23594,ordered
23595,missile
23596,strikes
23597,syria
23598,supposedly
23599,moved
23600,horrifying
23601,impacts
23602,chemical
23603,weapon
23604,attack
23605,syrian
23606,children
23607,“beautiful
23608,babies”
23609,moved
23610,enough
23611,welcome
23612,parents
23613,president
23614,announced
23615,plans
23616,turn
23617,tracking
23618,surveillance
23619,incarceration
23620,deportation
23621,immigrants
23622,defining
23623,feature
23624,administration
23625,waiting
23626,wings
23627,biding
23628,time
23629,plenty
23630,members
23631,trump
23632,team
23633,deep
23634,skills
23635,profiting
23636,profiting
23637,prisons
23638,election
23639,day
23640,end
23641,trump’s
23642,first
23643,month
23644,office
23645,stocks
23646,two
23647,largest
23648,private
23649,prison
23650,companies
23651,usa
23652,corecivic
23653,formerly
23654,corrections
23655,corporation
23656,america
23657,geo
23658,group
23659,doubled
23660,soaring
23661,140
23662,percent
23663,98
23664,percent
23665,respectively
23666,exxon
23667,learned
23668,profit
23669,climate
23670,change
23671,companies
23672,part
23673,sprawling
23674,industry
23675,private
23676,prisons
23677,private
23678,security
23679,private
23680,surveillance
23681,sees
23682,wars
23683,migration
23684,often
23685,linked
23686,climate
23687,stressesas
23688,exciting
23689,expanding
23690,market
23691,opportunities
23692,united
23693,states
23694,immigration
23695,customs
23696,enforcement
23697,agency
23698,ice
23699,incarcerates
23700,thirtyfour
23701,thousand
23702,immigrants
23703,thought
23704,country
23705,illegally
23706,given
23707,day
23708,73
23709,percent
23710,held
23711,private
23712,prisons
23713,little
23714,wonder
23715,companies’
23716,stocks
23717,soared
23718,trump’s
23719,election
23720,soon
23721,even
23722,reasons
23723,celebrate
23724,one
23725,first
23726,things
23727,jeff
23728,sessions
23729,trump’s
23730,attorney
23731,general
23732,rescind
23733,obama
23734,administration’s
23735,decision
23736,move
23737,away
23738,forprofit
23739,jails
23740,general
23741,prison
23742,population
23743,profiting
23744,war
23745,surveillance
23746,trump
23747,appointed
23748,deputy
23749,defense
23750,secretary
23751,patrick
23752,shanahan
23753,top
23754,executive
23755,boeing
23756,one
23757,point
23758,responsible
23759,selling
23760,costly
23761,hardware
23762,us
23763,military
23764,including
23765,apache
23766,chinook
23767,helicopters
23768,also
23769,oversaw
23770,boeing’s
23771,ballistic
23772,missile
23773,defense
23774,program
23775,part
23776,operation
23777,stands
23778,profit
23779,enormously
23780,international
23781,tensions
23782,continue
23783,escalate
23784,trump
23785,part
23786,much
23787,larger
23788,trend
23789,lee
23790,fang
23791,reported
23792,intercept
23793,march
23794,2017
23795,“president
23796,donald
23797,trump
23798,weaponized
23799,revolving
23800,door
23801,appointing
23802,defense
23803,contractors
23804,lobbyists
23805,key
23806,government
23807,positions
23808,seeks
23809,rapidly
23810,expand
23811,military
23812,budget
23813,homeland
23814,security
23815,programsat
23816,least
23817,15
23818,officials
23819,financial
23820,ties
23821,defense
23822,contractors
23823,either
23824,nominated
23825,appointed
23826,far”
23827,revolving
23828,door
23829,nothing
23830,new
23831,course
23832,retired
23833,military
23834,brass
23835,reliably
23836,take
23837,jobs
23838,contracts
23839,weapons
23840,companies
23841,what’s
23842,new
23843,number
23844,generals
23845,lucrative
23846,ties
23847,military
23848,contractors
23849,trump
23850,appointed
23851,cabinet
23852,posts
23853,power
23854,allocate
23855,fundsincluding
23856,stemming
23857,plan
23858,increase
23859,spending
23860,military
23861,pentagon
23862,department
23863,homeland
23864,security
23865,80
23866,billion
23867,one
23868,year
23869,thing
23870,changed
23871,size
23872,homeland
23873,security
23874,surveillance
23875,industry
23876,sector
23877,grew
23878,exponentially
23879,september
23880,11
23881,attacks
23882,bush
23883,administration
23884,announced
23885,embarking
23886,neverending
23887,“war
23888,terror”
23889,everything
23890,could
23891,outsourced
23892,would
23893,new
23894,firms
23895,tinted
23896,windows
23897,sprouted
23898,like
23899,malevolent
23900,mushrooms
23901,around
23902,suburban
23903,virginia
23904,outside
23905,washington
23906,dc
23907,existing
23908,ones
23909,like
23910,booz
23911,allen
23912,hamilton
23913,expanded
23914,brandnew
23915,territories
23916,writing
23917,slate
23918,2005
23919,daniel
23920,gross
23921,captured
23922,mood
23923,many
23924,called
23925,security
23926,bubble
23927,“homeland
23928,security
23929,may
23930,reached
23931,stage
23932,internet
23933,investing
23934,hit
23935,1997
23936,back
23937,needed
23938,put
23939,‘e’
23940,front
23941,company
23942,name
23943,ipo
23944,would
23945,rocket
23946,‘fortress’
23947,”
23948,means
23949,many
23950,trump’s
23951,appointees
23952,come
23953,firms
23954,specialize
23955,functions
23956,long
23957,ago
23958,would
23959,unthinkable
23960,outsource
23961,national
23962,security
23963,council
23964,chief
23965,staff
23966,instance
23967,retired
23968,lieutenant
23969,general
23970,keith
23971,kellogg
23972,among
23973,many
23974,jobs
23975,kellogg
23976,security
23977,contractors
23978,since
23979,going
23980,private
23981,one
23982,cubic
23983,defense
23984,according
23985,company
23986,led
23987,“our
23988,ground
23989,combat
23990,training
23991,business
23992,focus
23993,expanding
23994,company’s
23995,worldwide
23996,customer
23997,base”
23998,think
23999,“combat
24000,training”
24001,something
24002,armies
24003,used
24004,you’d
24005,right
24006,one
24007,noticeable
24008,thing
24009,trump’s
24010,contractor
24011,appointees
24012,many
24013,come
24014,firms
24015,even
24016,exist
24017,911
24018,l1
24019,identity
24020,solutions
24021,specializing
24022,biometrics
24023,chertoff
24024,group
24025,founded
24026,bush’s
24027,homeland
24028,security
24029,director
24030,michael
24031,chertoff
24032,palantir
24033,technologies
24034,surveillancebig
24035,data
24036,firm
24037,cofounded
24038,paypal
24039,billionaire
24040,trump
24041,backer
24042,peter
24043,thiel
24044,many
24045,security
24046,firms
24047,draw
24048,heavily
24049,military
24050,intelligence
24051,wings
24052,government
24053,staffing
24054,trump
24055,remarkable
24056,number
24057,lobbyists
24058,staffers
24059,firms
24060,migrating
24061,back
24062,government
24063,likely
24064,push
24065,even
24066,opportunities
24067,monetize
24068,hunt
24069,people
24070,president
24071,trump
24072,likes
24073,call
24074,“bad
24075,hombres”
24076,creates
24077,disastrous
24078,cocktail
24079,take
24080,group
24081,people
24082,directly
24083,profit
24084,ongoing
24085,war
24086,put
24087,people
24088,heart
24089,government
24090,who’s
24091,going
24092,make
24093,case
24094,peace
24095,indeed
24096,idea
24097,war
24098,could
24099,ever
24100,definitively
24101,end
24102,seems
24103,quaint
24104,relic
24105,bush
24106,years
24107,dismissed
24108,“pre–september
24109,11
24110,thinking”
24111,profiting
24112,economic
24113,crisis
24114,ties
24115,us
24116,government
24117,business
24118,world
24119,date
24120,back
24121,1776
24122,several
24123,founding
24124,fathers
24125,wealthy
24126,plantation
24127,owning
24128,families
24129,revolving
24130,door
24131,spinning
24132,ever
24133,since
24134,regardless
24135,whether
24136,democrat
24137,republican
24138,oval
24139,office
24140,difference
24141,trump
24142,often
24143,case
24144,one
24145,volume
24146,shamelessness
24147,writing
24148,donald
24149,trump
24150,appointed
24151,five
24152,current
24153,former
24154,goldman
24155,sachs
24156,executives
24157,senior
24158,roles
24159,administration
24160,including
24161,steve
24162,mnuchin
24163,treasury
24164,secretary
24165,james
24166,donovan
24167,formerly
24168,goldman
24169,sachs
24170,managing
24171,director
24172,deputy
24173,treasury
24174,secretary
24175,gary
24176,cohn
24177,formerly
24178,goldman’s
24179,chief
24180,operating
24181,officer
24182,director
24183,white
24184,house
24185,national
24186,economic
24187,council
24188,dina
24189,powell
24190,formerly
24191,goldman’s
24192,head
24193,impact
24194,investing
24195,white
24196,house
24197,senior
24198,counselor
24199,economic
24200,initiatives
24201,even
24202,steve
24203,bannon
24204,worked
24205,goldman
24206,that’s
24207,counting
24208,trump’s
24209,pick
24210,lead
24211,securities
24212,exchange
24213,commission
24214,jay
24215,clayton
24216,served
24217,goldman’s
24218,lawyer
24219,multibilliondollar
24220,deals
24221,whose
24222,wife
24223,wealth
24224,manager
24225,company
24226,making
24227,goldman
24228,appointments
24229,particularly
24230,brazen
24231,given
24232,trump’s
24233,invocation
24234,bank
24235,attack
24236,opponents
24237,typically
24238,vicious
24239,salvo
24240,gop
24241,rival
24242,ted
24243,cruz
24244,claimed
24245,goldman
24246,guys
24247,“have
24248,total
24249,total
24250,control
24251,like
24252,total
24253,control
24254,hillary
24255,clinton”
24256,it’s
24257,also
24258,extremely
24259,worrying
24260,says
24261,administration’s
24262,willingness
24263,exploit
24264,economic
24265,shocks
24266,may
24267,well
24268,reverberate
24269,watch
24270,major
24271,wall
24272,street
24273,investment
24274,banks
24275,center
24276,2008
24277,subprime
24278,mortgage
24279,crisis
24280,goldman
24281,sachs
24282,among
24283,predatory
24284,goldman
24285,huge
24286,amount
24287,help
24288,inflate
24289,mortgage
24290,bubble
24291,complex
24292,financial
24293,instruments
24294,turned
24295,around
24296,mid
24297,crisis
24298,allegedly
24299,bet
24300,mortgage
24301,market
24302,earned
24303,billions
24304,2016
24305,bank
24306,ordered
24307,united
24308,states
24309,justice
24310,department
24311,pay
24312,settlement
24313,5
24314,billionthe
24315,largest
24316,settlement
24317,goldman
24318,ever
24319,paidfor
24320,malpractices
24321,2010
24322,agreed
24323,550million
24324,fine
24325,largest
24326,ever
24327,paid
24328,wall
24329,street
24330,firm
24331,76year
24332,history
24333,securities
24334,exchange
24335,commission
24336,role
24337,financial
24338,crisis
24339,democratic
24340,senator
24341,carl
24342,levin
24343,headed
24344,2010
24345,senate
24346,subcommittee
24347,investigated
24348,goldman
24349,sachs
24350,following
24351,financial
24352,crisis
24353,summarized
24354,misdeeds
24355,evidence
24356,shows
24357,goldman
24358,repeatedly
24359,put
24360,interests
24361,profits
24362,ahead
24363,interests
24364,clients
24365,communities
24366,goldman
24367,sachs
24368,didn’t
24369,make
24370,money
24371,profited
24372,taking
24373,advantage
24374,clients’
24375,reasonable
24376,expectation
24377,would
24378,sell
24379,products
24380,didn’t
24381,want
24382,succeed
24383,conflict
24384,economic
24385,interest
24386,firm
24387,customers
24388,pledged
24389,serve
24390,goldman’s
24391,actions
24392,demonstrate
24393,often
24394,saw
24395,clients
24396,valuable
24397,customers
24398,objects
24399,profit
24400,matters
24401,instead
24402,well
24403,clients
24404,well
24405,goldman
24406,sachs
24407,well
24408,clients
24409,lost
24410,money
24411,even
24412,among
24413,goldman
24414,alumni
24415,steven
24416,mnuchin
24417,distinguished
24418,willingness
24419,profit
24420,misery
24421,2008
24422,wall
24423,street
24424,collapse
24425,midst
24426,foreclosure
24427,crisis
24428,mnuchin
24429,purchased
24430,california
24431,bank
24432,renamed
24433,company
24434,onewest
24435,earned
24436,mnuchin
24437,nickname
24438,“foreclosure
24439,king”
24440,reportedly
24441,collecting
24442,12
24443,billion
24444,government
24445,help
24446,cover
24447,losses
24448,foreclosed
24449,homes
24450,evicting
24451,tens
24452,thousands
24453,people
24454,2009
24455,2014
24456,one
24457,attempted
24458,foreclosure
24459,involved
24460,ninetyyearold
24461,woman
24462,behind
24463,payments
24464,27
24465,cents
24466,predatory
24467,practices
24468,drew
24469,fire
24470,mnuchin’s
24471,confirmation
24472,hearing
24473,treasury
24474,secretary
24475,though
24476,enough
24477,republicans
24478,vote
24479,oregon
24480,democratic
24481,senator
24482,ron
24483,wyden
24484,said
24485,hearing
24486,“while
24487,mr
24488,mnuchin
24489,ceo
24490,bank
24491,proved
24492,could
24493,put
24494,vulnerable
24495,people
24496,streets
24497,faster
24498,anybody”
24499,charged
24500,“onewest
24501,churned
24502,foreclosures
24503,like
24504,chinese
24505,factories
24506,churned
24507,trump
24508,suits
24509,ties”
24510,profiting
24511,natural
24512,disasters
24513,there’s
24514,vice
24515,president
24516,mike
24517,pence
24518,seen
24519,many
24520,grownup
24521,trump’s
24522,messy
24523,room
24524,yet
24525,pence
24526,former
24527,governor
24528,indiana
24529,actually
24530,disturbing
24531,track
24532,record
24533,comes
24534,bloodyminded
24535,exploitation
24536,human
24537,suffering
24538,mike
24539,pence
24540,announced
24541,donald
24542,trump’s
24543,running
24544,mate
24545,thought
24546,“i
24547,know
24548,name
24549,i’ve
24550,seen
24551,somewhere”
24552,remembered
24553,heart
24554,one
24555,shocking
24556,stories
24557,i’ve
24558,ever
24559,covered
24560,disaster
24561,capitalism
24562,freeforall
24563,followed
24564,katrina
24565,drowning
24566,new
24567,orleans
24568,mike
24569,pence’s
24570,doings
24571,profiteer
24572,human
24573,suffering
24574,appalling
24575,worth
24576,exploring
24577,little
24578,depth
24579,since
24580,tell
24581,us
24582,great
24583,deal
24584,expect
24585,administration
24586,times
24587,heightened
24588,crisis
24589,katrina
24590,blueprint
24591,delve
24592,pence’s
24593,role
24594,what’s
24595,important
24596,remember
24597,hurricane
24598,katrina
24599,though
24600,usually
24601,described
24602,“natural
24603,disaster”
24604,nothing
24605,natural
24606,way
24607,impacted
24608,city
24609,new
24610,orleans
24611,katrina
24612,hit
24613,coast
24614,mississippi
24615,august
24616,2005
24617,downgraded
24618,category
24619,5
